Id,Action
50689,0.998
50690,0.98
50691,0.998
50692,0.998
50693,0.92
50694,0.998
50695,1
50696,0.998
50697,1
50698,0.992
50699,1
50700,1
50701,1
50702,1
50703,1
50704,1
50705,1
50706,1
50707,1
50708,0.804
50709,1
50710,1
50711,0.084
50712,1
50713,1
50714,1
50715,0.928
50716,0.918
50717,1
50718,1
50719,0.996
50720,0.936
50721,0.878
50722,1
50723,1
50724,0.986
50725,1
50726,1
50727,1
50728,0.412
50729,0.966
50730,1
50731,1
50732,1
50733,1
50734,1
50735,0.986
50736,0.986
50737,1
50738,1
50739,1
50740,0.994
50741,1
50742,1
50743,1
50744,1
50745,1
50746,1
50747,1
50748,0.998
50749,1
50750,1
50751,0.998
50752,1
50753,0.998
50754,0.834
50755,1
50756,1
50757,1
50758,1
50759,1
50760,1
50761,0.962
50762,1
50763,0.98
50764,0.984
50765,0.996
50766,1
50767,0.986
50768,0.998
50769,1
50770,1
50771,1
50772,1
50773,1
50774,0.99
50775,0.952
50776,1
50777,0.926
50778,1
50779,1
50780,1
50781,0.964
50782,1
50783,0.404
50784,1
50785,1
50786,1
50787,1
50788,1
50789,1
50790,0.994
50791,0.97
50792,1
50793,1
50794,1
50795,0.998
50796,0.996
50797,0.732
50798,1
50799,1
50800,1
50801,1
50802,0.994
50803,1
50804,1
50805,1
50806,1
50807,1
50808,0.944
50809,1
50810,0.988
50811,1
50812,1
50813,1
50814,1
50815,0.998
50816,0.918
50817,0.51
50818,0.976
50819,0.994
50820,1
50821,1
50822,1
50823,0.998
50824,0.87
50825,1
50826,1
50827,1
50828,1
50829,0.894
50830,0.96
50831,1
50832,0.998
50833,0.998
50834,1
50835,1
50836,1
50837,1
50838,1
50839,1
50840,1
50841,0.986
50842,1
50843,1
50844,1
50845,1
50846,1
50847,1
50848,1
50849,1
50850,1
50851,1
50852,0.986
50853,1
50854,1
50855,1
50856,1
50857,0.98
50858,0.998
50859,0.99
50860,0.998
50861,1
50862,1
50863,1
50864,0.992
50865,0.996
50866,0.998
50867,1
50868,1
50869,1
50870,1
50871,1
50872,1
50873,0.994
50874,0.994
50875,0.764
50876,1
50877,1
50878,1
50879,0.998
50880,1
50881,0.996
50882,1
50883,1
50884,1
50885,0.994
50886,1
50887,1
50888,0.998
50889,1
50890,1
50891,1
50892,1
50893,1
50894,1
50895,1
50896,0.938
50897,0.964
50898,1
50899,1
50900,0.562
50901,1
50902,0.996
50903,1
50904,1
50905,1
50906,1
50907,1
50908,0.788
50909,0.988
50910,1
50911,1
50912,1
50913,1
50914,1
50915,1
50916,1
50917,0.506
50918,1
50919,1
50920,0.732
50921,1
50922,1
50923,0.86
50924,0.996
50925,1
50926,0.998
50927,0.99
50928,0.986
50929,1
50930,1
50931,1
50932,0.71
50933,0.084
50934,1
50935,0.596
50936,1
50937,1
50938,1
50939,0.29
50940,0.976
50941,0.998
50942,1
50943,1
50944,0.994
50945,1
50946,1
50947,1
50948,0.992
50949,0.438
50950,1
50951,0.836
50952,1
50953,1
50954,0.996
50955,1
50956,0.42
50957,0.996
50958,0.998
50959,1
50960,0.998
50961,1
50962,0.998
50963,1
50964,1
50965,1
50966,1
50967,1
50968,1
50969,0.988
50970,1
50971,1
50972,1
50973,1
50974,1
50975,1
50976,0.992
50977,0.996
50978,1
50979,1
50980,1
50981,1
50982,1
50983,1
50984,1
50985,0.994
50986,0.964
50987,1
50988,0.994
50989,0.878
50990,1
50991,0.732
50992,1
50993,1
50994,0.908
50995,1
50996,0.992
50997,1
50998,0.998
50999,0.996
51000,0.998
51001,1
51002,1
51003,1
51004,1
51005,1
51006,1
51007,1
51008,1
51009,1
51010,1
51011,0.824
51012,1
51013,1
51014,0.948
51015,0.978
51016,1
51017,0.998
51018,1
51019,0.936
51020,0.986
51021,0.998
51022,0.966
51023,0.974
51024,1
51025,0.998
51026,1
51027,1
51028,1
51029,0.998
51030,1
51031,0.996
51032,1
51033,1
51034,1
51035,0.998
51036,1
51037,1
51038,1
51039,1
51040,0.976
51041,0.946
51042,0.878
51043,1
51044,1
51045,1
51046,1
51047,1
51048,1
51049,0.988
51050,1
51051,1
51052,0.996
51053,1
51054,1
51055,1
51056,1
51057,1
51058,1
51059,0.986
51060,1
51061,1
51062,1
51063,0.982
51064,1
51065,0.998
51066,1
51067,1
51068,1
51069,1
51070,1
51071,0.998
51072,1
51073,1
51074,1
51075,0.998
51076,1
51077,1
51078,1
51079,0.966
51080,1
51081,0.996
51082,1
51083,1
51084,1
51085,1
51086,0.996
51087,1
51088,0.988
51089,1
51090,1
51091,0.996
51092,1
51093,0.704
51094,0.982
51095,1
51096,1
51097,0.854
51098,0.71
51099,0.858
51100,0.148
51101,0.89
51102,1
51103,1
51104,0.97
51105,0.998
51106,1
51107,1
51108,1
51109,0.992
51110,1
51111,0.98
51112,1
51113,0.932
51114,1
51115,0.98
51116,1
51117,0.998
51118,0.994
51119,0.63
51120,1
51121,1
51122,0.996
51123,0.362
51124,0.99
51125,0.992
51126,0.996
51127,1
51128,1
51129,1
51130,0.986
51131,1
51132,1
51133,1
51134,1
51135,1
51136,1
51137,1
51138,0.932
51139,1
51140,0.998
51141,0.99
51142,1
51143,1
51144,0.998
51145,1
51146,0.966
51147,1
51148,1
51149,0.998
51150,1
51151,1
51152,0.174
51153,1
51154,1
51155,1
51156,1
51157,1
51158,1
51159,1
51160,1
51161,1
51162,0.02
51163,0.942
51164,1
51165,1
51166,0.998
51167,0.998
51168,0.988
51169,0.986
51170,1
51171,1
51172,1
51173,0.998
51174,0.712
51175,1
51176,1
51177,1
51178,1
51179,1
51180,1
51181,0.978
51182,1
51183,1
51184,0.754
51185,1
51186,1
51187,1
51188,1
51189,1
51190,0.552
51191,0.99
51192,0.998
51193,1
51194,1
51195,1
51196,1
51197,0.994
51198,1
51199,1
51200,1
51201,0.992
51202,1
51203,1
51204,1
51205,1
51206,1
51207,1
51208,1
51209,1
51210,0.658
51211,0.982
51212,1
51213,0.952
51214,1
51215,1
51216,1
51217,0.888
51218,1
51219,1
51220,1
51221,1
51222,1
51223,1
51224,1
51225,0.972
51226,1
51227,0.996
51228,1
51229,1
51230,1
51231,0.998
51232,1
51233,1
51234,1
51235,1
51236,0.726
51237,1
51238,1
51239,1
51240,1
51241,0.866
51242,0.834
51243,1
51244,0.928
51245,0.986
51246,0.996
51247,1
51248,0.992
51249,1
51250,1
51251,0.998
51252,0.998
51253,0.996
51254,1
51255,0.958
51256,1
51257,1
51258,0.994
51259,1
51260,0.998
51261,1
51262,1
51263,1
51264,1
51265,1
51266,1
51267,1
51268,1
51269,1
51270,0.998
51271,1
51272,0.986
51273,0.998
51274,1
51275,1
51276,1
51277,0.998
51278,1
51279,1
51280,1
51281,1
51282,0.994
51283,1
51284,1
51285,0.952
51286,0.992
51287,1
51288,0.948
51289,1
51290,1
51291,0.848
51292,1
51293,0.996
51294,1
51295,1
51296,1
51297,0.998
51298,1
51299,0.998
51300,1
51301,0.884
51302,0.998
51303,1
51304,1
51305,1
51306,0.998
51307,0.89
51308,1
51309,1
51310,1
51311,1
51312,1
51313,1
51314,1
51315,1
51316,1
51317,0.996
51318,1
51319,1
51320,0.992
51321,0.988
51322,1
51323,0.992
51324,0.998
51325,1
51326,1
51327,1
51328,1
51329,0.986
51330,1
51331,1
51332,1
51333,1
51334,1
51335,1
51336,1
51337,0.984
51338,1
51339,1
51340,1
51341,0.996
51342,1
51343,0.992
51344,0.906
51345,1
51346,1
51347,0.978
51348,1
51349,1
51350,1
51351,1
51352,0.48
51353,1
51354,1
51355,1
51356,1
51357,1
51358,1
51359,0.958
51360,1
51361,1
51362,1
51363,0.994
51364,1
51365,1
51366,1
51367,1
51368,1
51369,0.604
51370,1
51371,0.994
51372,0.052
51373,0.948
51374,0.962
51375,0.986
51376,0.072
51377,1
51378,1
51379,0.996
51380,1
51381,1
51382,1
51383,1
51384,0.992
51385,1
51386,0.97
51387,0.09
51388,0.998
51389,1
51390,1
51391,1
51392,1
51393,0.942
51394,0.988
51395,0.618
51396,1
51397,1
51398,1
51399,0.916
51400,1
51401,1
51402,1
51403,1
51404,1
51405,0.992
51406,1
51407,0.248
51408,1
51409,0.062
51410,0.996
51411,0.584
51412,1
51413,1
51414,0.916
51415,1
51416,1
51417,1
51418,0.93
51419,1
51420,1
51421,1
51422,0.994
51423,1
51424,1
51425,1
51426,1
51427,1
51428,0.966
51429,1
51430,1
51431,1
51432,1
51433,1
51434,1
51435,1
51436,1
51437,1
51438,1
51439,1
51440,1
51441,1
51442,1
51443,0.998
51444,1
51445,1
51446,1
51447,1
51448,1
51449,1
51450,0.822
51451,1
51452,1
51453,1
51454,0.99
51455,0.998
51456,0.996
51457,1
51458,1
51459,1
51460,0.682
51461,1
51462,1
51463,1
51464,1
51465,0.974
51466,0.996
51467,0.998
51468,0.996
51469,0.884
51470,0.976
51471,1
51472,0.722
51473,1
51474,0.998
51475,1
51476,0.926
51477,1
51478,1
51479,0.998
51480,1
51481,1
51482,0.992
51483,1
51484,1
51485,0.942
51486,0.976
51487,1
51488,0.294
51489,1
51490,1
51491,1
51492,0.998
51493,1
51494,1
51495,1
51496,1
51497,1
51498,1
51499,0.612
51500,1
51501,1
51502,1
51503,0.996
51504,1
51505,1
51506,1
51507,1
51508,1
51509,1
51510,1
51511,1
51512,1
51513,0.988
51514,0.994
51515,0.996
51516,1
51517,1
51518,0.99
51519,1
51520,0.99
51521,0.988
51522,0.79
51523,0.976
51524,1
51525,1
51526,0.988
51527,0.994
51528,1
51529,0.506
51530,0.888
51531,1
51532,1
51533,0.996
51534,0.878
51535,1
51536,1
51537,1
51538,1
51539,0.986
51540,1
51541,0.992
51542,0.998
51543,1
51544,1
51545,1
51546,0.91
51547,1
51548,1
51549,1
51550,1
51551,1
51552,0.92
51553,0.972
51554,1
51555,0.966
51556,1
51557,1
51558,0.972
51559,0.804
51560,1
51561,0.992
51562,1
51563,1
51564,1
51565,1
51566,0.928
51567,0.914
51568,1
51569,1
51570,1
51571,1
51572,1
51573,1
51574,0.74
51575,0.978
51576,1
51577,0.952
51578,1
51579,0.998
51580,1
51581,1
51582,1
51583,0.592
51584,1
51585,1
51586,1
51587,1
51588,1
51589,0.142
51590,1
51591,1
51592,0.99
51593,1
51594,0.996
51595,1
51596,1
51597,1
51598,1
51599,0.998
51600,0.996
51601,1
51602,0.998
51603,1
51604,1
51605,0.26
51606,0.992
51607,1
51608,1
51609,0.656
51610,1
51611,1
51612,1
51613,1
51614,1
51615,1
51616,1
51617,0.998
51618,0.954
51619,1
51620,1
51621,1
51622,1
51623,1
51624,1
51625,1
51626,1
51627,1
51628,0.984
51629,0.752
51630,1
51631,0.996
51632,0.496
51633,0.998
51634,1
51635,1
51636,1
51637,1
51638,1
51639,0.996
51640,0.996
51641,1
51642,1
51643,1
51644,1
51645,1
51646,1
51647,1
51648,1
51649,0.998
51650,0.998
51651,1
51652,1
51653,0.998
51654,0.998
51655,1
51656,1
51657,1
51658,0.998
51659,1
51660,0.982
51661,1
51662,1
51663,1
51664,1
51665,1
51666,1
51667,0.998
51668,1
51669,1
51670,1
51671,1
51672,1
51673,0.93
51674,0.992
51675,0.966
51676,1
51677,0.994
51678,1
51679,0.946
51680,0.998
51681,1
51682,1
51683,1
51684,0.398
51685,1
51686,1
51687,0.994
51688,1
51689,1
51690,1
51691,0.848
51692,1
51693,1
51694,1
51695,1
51696,0.942
51697,1
51698,1
51699,1
51700,1
51701,1
51702,1
51703,0.934
51704,1
51705,1
51706,0.974
51707,1
51708,1
51709,1
51710,1
51711,1
51712,0.972
51713,1
51714,1
51715,1
51716,1
51717,1
51718,0.994
51719,1
51720,0.99
51721,0.478
51722,1
51723,1
51724,1
51725,1
51726,1
51727,1
51728,1
51729,1
51730,0.994
51731,0.392
51732,1
51733,1
51734,0.962
51735,0.734
51736,1
51737,1
51738,1
51739,1
51740,0.988
51741,0.918
51742,0.964
51743,1
51744,1
51745,1
51746,0.942
51747,0.614
51748,1
51749,1
51750,1
51751,1
51752,1
51753,0.964
51754,1
51755,0.998
51756,1
51757,0.612
51758,1
51759,0.82
51760,1
51761,1
51762,0.998
51763,1
51764,1
51765,0.326
51766,1
51767,0.994
51768,1
51769,1
51770,1
51771,1
51772,1
51773,1
51774,1
51775,0.994
51776,1
51777,1
51778,1
51779,1
51780,1
51781,0.998
51782,1
51783,1
51784,0.7
51785,1
51786,0.996
51787,0.914
51788,0.838
51789,1
51790,0.99
51791,0.742
51792,1
51793,0.998
51794,0.932
51795,1
51796,1
51797,1
51798,1
51799,0.966
51800,1
51801,0.99
51802,0.986
51803,1
51804,1
51805,0.932
51806,0.992
51807,0.992
51808,1
51809,0.908
51810,1
51811,1
51812,1
51813,1
51814,0.786
51815,1
51816,0.674
51817,0.994
51818,1
51819,0.998
51820,0.98
51821,1
51822,0.916
51823,0.986
51824,0.976
51825,0.992
51826,0.998
51827,1
51828,1
51829,1
51830,0.79
51831,1
51832,1
51833,0.998
51834,1
51835,1
51836,1
51837,0.988
51838,1
51839,1
51840,1
51841,1
51842,1
51843,1
51844,1
51845,1
51846,1
51847,1
51848,1
51849,1
51850,1
51851,1
51852,1
51853,1
51854,1
51855,0.992
51856,1
51857,1
51858,1
51859,1
51860,1
51861,1
51862,0.99
51863,1
51864,1
51865,1
51866,1
51867,1
51868,0.978
51869,1
51870,1
51871,0.974
51872,1
51873,1
51874,0.972
51875,1
51876,1
51877,0.942
51878,1
51879,1
51880,1
51881,0.996
51882,1
51883,1
51884,1
51885,0.998
51886,1
51887,1
51888,1
51889,1
51890,1
51891,1
51892,0.998
51893,0.994
51894,1
51895,1
51896,1
51897,1
51898,0.974
51899,1
51900,1
51901,1
51902,1
51903,0.94
51904,1
51905,1
51906,1
51907,1
51908,1
51909,1
51910,0.986
51911,1
51912,0.998
51913,0.996
51914,0.996
51915,0.996
51916,1
51917,0.978
51918,0.962
51919,1
51920,1
51921,0.992
51922,1
51923,1
51924,0.994
51925,1
51926,0.964
51927,0.822
51928,1
51929,1
51930,0.734
51931,1
51932,1
51933,0.654
51934,1
51935,0.996
51936,1
51937,1
51938,1
51939,1
51940,1
51941,1
51942,1
51943,1
51944,1
51945,0.998
51946,1
51947,1
51948,0.988
51949,1
51950,1
51951,1
51952,1
51953,1
51954,1
51955,1
51956,0.998
51957,1
51958,1
51959,0.26
51960,0.318
51961,1
51962,1
51963,1
51964,1
51965,1
51966,0.974
51967,1
51968,0.75
51969,1
51970,1
51971,0.99
51972,1
51973,0.996
51974,1
51975,1
51976,0.964
51977,0.972
51978,1
51979,0.996
51980,1
51981,1
51982,0.97
51983,0.996
51984,0.992
51985,1
51986,1
51987,1
51988,0.058
51989,0.998
51990,1
51991,1
51992,0.992
51993,1
51994,0.988
51995,1
51996,1
51997,1
51998,0.98
51999,1
52000,1
52001,0.998
52002,1
52003,1
52004,1
52005,0.976
52006,1
52007,0.998
52008,0.992
52009,1
52010,1
52011,1
52012,0.844
52013,1
52014,0.976
52015,1
52016,0.992
52017,1
52018,1
52019,1
52020,0.942
52021,0.998
52022,1
52023,0.998
52024,1
52025,0.518
52026,0.998
52027,1
52028,1
52029,1
52030,1
52031,0.986
52032,0.996
52033,0.996
52034,1
52035,1
52036,0.898
52037,1
52038,1
52039,1
52040,1
52041,1
52042,1
52043,0.966
52044,0.986
52045,1
52046,0.3
52047,1
52048,1
52049,1
52050,1
52051,1
52052,0.97
52053,0.998
52054,1
52055,0.602
52056,1
52057,1
52058,0.968
52059,1
52060,0.99
52061,0.992
52062,1
52063,0.998
52064,1
52065,1
52066,1
52067,0.998
52068,0.994
52069,1
52070,0.996
52071,1
52072,1
52073,1
52074,0.996
52075,0.988
52076,1
52077,1
52078,1
52079,1
52080,1
52081,1
52082,1
52083,0.998
52084,1
52085,0.568
52086,1
52087,1
52088,1
52089,1
52090,1
52091,1
52092,1
52093,1
52094,0.994
52095,0.994
52096,0.826
52097,1
52098,0.35
52099,1
52100,1
52101,1
52102,1
52103,1
52104,1
52105,1
52106,0.984
52107,0.976
52108,0.998
52109,1
52110,1
52111,1
52112,0.888
52113,1
52114,0.996
52115,1
52116,1
52117,1
52118,1
52119,1
52120,1
52121,1
52122,0.804
52123,1
52124,1
52125,1
52126,0.992
52127,0.604
52128,0.986
52129,0.994
52130,1
52131,1
52132,1
52133,0.998
52134,0.998
52135,1
52136,1
52137,1
52138,1
52139,0.872
52140,1
52141,1
52142,1
52143,0.43
52144,1
52145,1
52146,0.992
52147,1
52148,1
52149,0.978
52150,0.986
52151,0.138
52152,1
52153,1
52154,0.454
52155,1
52156,0.996
52157,1
52158,1
52159,1
52160,1
52161,1
52162,1
52163,1
52164,0.998
52165,1
52166,1
52167,1
52168,0.996
52169,1
52170,1
52171,1
52172,1
52173,1
52174,1
52175,1
52176,1
52177,0.864
52178,0.996
52179,0.998
52180,1
52181,0.998
52182,1
52183,1
52184,0.998
52185,1
52186,0.982
52187,1
52188,1
52189,0.978
52190,0.712
52191,1
52192,0.998
52193,1
52194,1
52195,1
52196,1
52197,0.3
52198,1
52199,1
52200,1
52201,1
52202,1
52203,1
52204,1
52205,1
52206,1
52207,1
52208,1
52209,0.144
52210,1
52211,1
52212,1
52213,1
52214,1
52215,1
52216,1
52217,0.996
52218,1
52219,1
52220,1
52221,1
52222,1
52223,0.326
52224,1
52225,1
52226,0.998
52227,1
52228,0.914
52229,0.982
52230,0.998
52231,1
52232,0.138
52233,1
52234,1
52235,0.998
52236,1
52237,0.998
52238,1
52239,0.998
52240,1
52241,1
52242,0.998
52243,1
52244,1
52245,0.984
52246,1
52247,0.706
52248,0.61
52249,1
52250,1
52251,0.994
52252,0.978
52253,0.988
52254,1
52255,1
52256,0.998
52257,1
52258,1
52259,1
52260,1
52261,1
52262,1
52263,1
52264,0.998
52265,0.948
52266,1
52267,1
52268,1
52269,1
52270,1
52271,1
52272,0.874
52273,1
52274,0.918
52275,1
52276,1
52277,0.968
52278,1
52279,0.874
52280,0.998
52281,1
52282,1
52283,1
52284,1
52285,1
52286,0.892
52287,0.916
52288,0.122
52289,1
52290,0.898
52291,1
52292,1
52293,0.328
52294,0.534
52295,1
52296,0.998
52297,1
52298,1
52299,1
52300,1
52301,1
52302,1
52303,0.996
52304,1
52305,0.084
52306,1
52307,1
52308,1
52309,0.998
52310,0.996
52311,1
52312,0.994
52313,1
52314,0.988
52315,0.998
52316,1
52317,1
52318,0.872
52319,0.426
52320,0.994
52321,1
52322,0.7
52323,0.998
52324,0.796
52325,1
52326,1
52327,1
52328,1
52329,0.262
52330,1
52331,0.942
52332,1
52333,1
52334,1
52335,1
52336,0.998
52337,0.996
52338,0.998
52339,0.998
52340,0.994
52341,0.99
52342,1
52343,1
52344,1
52345,1
52346,1
52347,1
52348,1
52349,1
52350,1
52351,1
52352,0.996
52353,1
52354,1
52355,1
52356,1
52357,1
52358,1
52359,0.996
52360,1
52361,1
52362,1
52363,0.972
52364,1
52365,0.976
52366,1
52367,0.986
52368,1
52369,1
52370,1
52371,1
52372,1
52373,1
52374,1
52375,1
52376,1
52377,0.982
52378,0.932
52379,1
52380,1
52381,0.998
52382,0.994
52383,0.886
52384,1
52385,1
52386,1
52387,1
52388,1
52389,1
52390,1
52391,0.998
52392,1
52393,1
52394,0.572
52395,1
52396,0.998
52397,1
52398,1
52399,0.744
52400,0.992
52401,0.76
52402,1
52403,0.96
52404,1
52405,1
52406,0.988
52407,1
52408,0.998
52409,1
52410,0.99
52411,0.718
52412,1
52413,1
52414,1
52415,1
52416,1
52417,1
52418,1
52419,0.986
52420,1
52421,1
52422,1
52423,0.98
52424,1
52425,1
52426,1
52427,0.998
52428,1
52429,0.994
52430,0.988
52431,1
52432,0.762
52433,1
52434,1
52435,0.996
52436,0.968
52437,1
52438,1
52439,1
52440,0.988
52441,1
52442,0.968
52443,0.666
52444,1
52445,0.798
52446,1
52447,1
52448,0.91
52449,0.998
52450,1
52451,1
52452,0.982
52453,0.996
52454,0.996
52455,1
52456,1
52457,1
52458,1
52459,0.994
52460,1
52461,1
52462,0.98
52463,1
52464,1
52465,0.994
52466,1
52467,1
52468,1
52469,1
52470,1
52471,1
52472,1
52473,1
52474,1
52475,1
52476,0.436
52477,1
52478,1
52479,1
52480,1
52481,1
52482,0.94
52483,1
52484,1
52485,1
52486,1
52487,0.996
52488,1
52489,1
52490,1
52491,1
52492,1
52493,0.986
52494,1
52495,0.998
52496,1
52497,1
52498,0.994
52499,1
52500,0.422
52501,1
52502,1
52503,1
52504,1
52505,0.92
52506,1
52507,1
52508,1
52509,0.282
52510,1
52511,0.988
52512,1
52513,1
52514,0.44
52515,0.14
52516,1
52517,1
52518,1
52519,1
52520,0.984
52521,1
52522,1
52523,1
52524,1
52525,0.884
52526,1
52527,0.994
52528,0.998
52529,0.992
52530,1
52531,0.986
52532,0.998
52533,0.978
52534,0.98
52535,1
52536,0.372
52537,1
52538,1
52539,1
52540,0.976
52541,0.998
52542,1
52543,1
52544,1
52545,1
52546,1
52547,1
52548,1
52549,1
52550,0.966
52551,0.968
52552,1
52553,0.07
52554,1
52555,1
52556,1
52557,1
52558,1
52559,0.956
52560,1
52561,0.998
52562,1
52563,1
52564,1
52565,1
52566,1
52567,0.998
52568,0.994
52569,0.998
52570,0.998
52571,0.996
52572,0.932
52573,0.602
52574,0.994
52575,1
52576,1
52577,1
52578,1
52579,0.986
52580,1
52581,0.974
52582,1
52583,0.978
52584,1
52585,1
52586,1
52587,1
52588,0.992
52589,1
52590,1
52591,1
52592,1
52593,0.996
52594,1
52595,1
52596,0.978
52597,1
52598,0.95
52599,0.926
52600,1
52601,1
52602,1
52603,1
52604,0.992
52605,1
52606,1
52607,0.818
52608,1
52609,1
52610,0.986
52611,1
52612,1
52613,1
52614,1
52615,1
52616,0.89
52617,0.174
52618,0.99
52619,1
52620,0.998
52621,0.998
52622,1
52623,1
52624,0.998
52625,1
52626,1
52627,1
52628,1
52629,1
52630,1
52631,0.998
52632,1
52633,0.59
52634,1
52635,1
52636,0.73
52637,1
52638,1
52639,1
52640,1
52641,1
52642,1
52643,1
52644,0.994
52645,1
52646,1
52647,1
52648,0.994
52649,1
52650,1
52651,1
52652,0.994
52653,1
52654,1
52655,0.984
52656,1
52657,1
52658,1
52659,0.998
52660,0.998
52661,1
52662,0.106
52663,1
52664,1
52665,1
52666,1
52667,1
52668,1
52669,1
52670,1
52671,1
52672,0.996
52673,0.888
52674,1
52675,1
52676,0.988
52677,1
52678,1
52679,0.894
52680,1
52681,0.86
52682,0.982
52683,0.996
52684,1
52685,1
52686,1
52687,1
52688,0.698
52689,1
52690,1
52691,0.816
52692,0.998
52693,1
52694,1
52695,0.108
52696,1
52697,0.998
52698,1
52699,1
52700,0.984
52701,1
52702,0.996
52703,1
52704,0.998
52705,1
52706,1
52707,0.998
52708,1
52709,0.994
52710,1
52711,1
52712,1
52713,1
52714,0.986
52715,0.988
52716,1
52717,1
52718,1
52719,1
52720,1
52721,1
52722,0.994
52723,1
52724,1
52725,1
52726,1
52727,0.878
52728,0.9
52729,1
52730,1
52731,1
52732,1
52733,0.986
52734,0.998
52735,0.984
52736,1
52737,0.944
52738,0.988
52739,1
52740,1
52741,0.998
52742,1
52743,1
52744,1
52745,1
52746,1
52747,1
52748,1
52749,1
52750,1
52751,0.9
52752,1
52753,0.924
52754,1
52755,1
52756,0.198
52757,1
52758,0.494
52759,0.996
52760,1
52761,0.998
52762,1
52763,1
52764,1
52765,1
52766,1
52767,1
52768,0.998
52769,1
52770,1
52771,0.998
52772,1
52773,1
52774,1
52775,0.978
52776,0.992
52777,0.594
52778,0.998
52779,0.85
52780,0.964
52781,1
52782,0.986
52783,1
52784,1
52785,1
52786,0.976
52787,0.03
52788,1
52789,1
52790,1
52791,0.978
52792,1
52793,1
52794,0.664
52795,1
52796,1
52797,1
52798,0.966
52799,1
52800,1
52801,1
52802,1
52803,1
52804,1
52805,0.414
52806,0.97
52807,0.998
52808,1
52809,0.342
52810,1
52811,1
52812,0.988
52813,1
52814,1
52815,1
52816,1
52817,1
52818,1
52819,1
52820,0.996
52821,0.998
52822,1
52823,0.988
52824,0.982
52825,1
52826,1
52827,1
52828,0.522
52829,1
52830,1
52831,0.998
52832,1
52833,0.998
52834,0.998
52835,0.54
52836,0.998
52837,0.57
52838,1
52839,1
52840,0.972
52841,1
52842,1
52843,1
52844,1
52845,0.998
52846,0.944
52847,1
52848,1
52849,1
52850,0.268
52851,1
52852,1
52853,0.988
52854,1
52855,0.996
52856,1
52857,0.998
52858,1
52859,1
52860,1
52861,1
52862,1
52863,1
52864,0.996
52865,1
52866,1
52867,0.892
52868,0.986
52869,1
52870,1
52871,1
52872,1
52873,1
52874,1
52875,1
52876,1
52877,0.998
52878,0.934
52879,1
52880,1
52881,1
52882,0.984
52883,1
52884,0.97
52885,1
52886,1
52887,1
52888,1
52889,0.988
52890,1
52891,0.998
52892,1
52893,1
52894,1
52895,1
52896,1
52897,0.998
52898,1
52899,0.998
52900,1
52901,1
52902,1
52903,1
52904,1
52905,1
52906,1
52907,0.998
52908,1
52909,0.962
52910,1
52911,1
52912,1
52913,1
52914,1
52915,0.982
52916,0.096
52917,1
52918,1
52919,0.972
52920,1
52921,1
52922,0.996
52923,0.996
52924,1
52925,1
52926,0.48
52927,0.998
52928,0.998
52929,1
52930,1
52931,1
52932,1
52933,1
52934,1
52935,1
52936,1
52937,1
52938,1
52939,0.998
52940,0.114
52941,1
52942,1
52943,1
52944,1
52945,0.996
52946,0.992
52947,0.974
52948,1
52949,1
52950,1
52951,0.84
52952,0.07
52953,1
52954,0.996
52955,0.84
52956,0.966
52957,1
52958,1
52959,1
52960,0.998
52961,1
52962,1
52963,1
52964,0.994
52965,1
52966,1
52967,1
52968,0.962
52969,1
52970,0.996
52971,1
52972,1
52973,0.224
52974,1
52975,1
52976,1
52977,1
52978,0.138
52979,1
52980,1
52981,0.962
52982,1
52983,0.996
52984,1
52985,1
52986,0.81
52987,1
52988,0.912
52989,0.992
52990,0.996
52991,1
52992,0.986
52993,0.998
52994,1
52995,1
52996,0.668
52997,1
52998,0.808
52999,1
53000,1
53001,0.948
53002,0.992
53003,1
53004,0.776
53005,0.998
53006,0.75
53007,0.994
53008,1
53009,1
53010,1
53011,0.998
53012,1
53013,1
53014,1
53015,1
53016,1
53017,1
53018,1
53019,0.996
53020,1
53021,1
53022,1
53023,1
53024,1
53025,1
53026,1
53027,1
53028,1
53029,1
53030,0.992
53031,1
53032,1
53033,1
53034,1
53035,0.744
53036,1
53037,0.946
53038,1
53039,0.988
53040,1
53041,1
53042,0.992
53043,0.934
53044,0.976
53045,1
53046,1
53047,1
53048,1
53049,0.98
53050,0.984
53051,0.99
53052,0.994
53053,1
53054,1
53055,0.85
53056,0.922
53057,0.042
53058,0.954
53059,1
53060,0.95
53061,1
53062,1
53063,1
53064,0.992
53065,0.998
53066,1
53067,0.198
53068,1
53069,1
53070,1
53071,1
53072,1
53073,0.998
53074,1
53075,1
53076,1
53077,1
53078,1
53079,0.996
53080,0.64
53081,0.966
53082,1
53083,1
53084,1
53085,1
53086,0.998
53087,0.988
53088,0.998
53089,0.802
53090,1
53091,1
53092,1
53093,1
53094,0.992
53095,1
53096,0.986
53097,1
53098,0.912
53099,1
53100,1
53101,1
53102,1
53103,1
53104,0.948
53105,0.998
53106,0.972
53107,1
53108,1
53109,0.998
53110,1
53111,1
53112,0.934
53113,1
53114,0.998
53115,1
53116,0.208
53117,1
53118,0.998
53119,1
53120,1
53121,1
53122,1
53123,1
53124,1
53125,1
53126,0.978
53127,0.69
53128,1
53129,1
53130,1
53131,1
53132,0.946
53133,1
53134,0.998
53135,1
53136,0.928
53137,1
53138,0.998
53139,0.984
53140,1
53141,1
53142,1
53143,1
53144,0.888
53145,1
53146,1
53147,1
53148,1
